text,label
"Ainda nesta emissão, o nosso analista de futebol africano examina o jogo de sexta-feira entre o Egito e o Senegal nas eliminatórias do Campeonato do Mundo, uma reedição da final do mês passado da Taça das Nações Africanas nos Camarões.",por
Tom e Mary adotaram uma criança.,por
Você prometeu ajudar o Tom a fazer aquilo.,por
O porco-formigueiro parece um porco.,por
Tem alguém a fim de ir ao cinema hoje?,por
O trovão ficou mais alto.,por
Tom diz que não teve a intenção de matá-la.,por
"Não tem ninguém na sala de estar, mas a TV está ligada.",por
Eu gosto mais de vinho tinto do que de vinho branco.,por
Não consigo parar de pensar no dinheiro roubado.,por
"Isaac continuou: ""Serve-me, meu filho, para eu comer da caça e te abençoar"". Jacó o serviu e ele comeu. Trouxe-lhe também vinho, e ele bebeu. Disse-lhe depois Isaac: ""Aproxima-te, meu filho, e beija-me"".",por
Vista-se!,por
Nunca mais fui a casa dos meus padrinhos.,por
Eles vão reduzir suas despesas.,por
Tom abriu o livro e começou a ler.,por
Foi ontem?,por
O presidente ignorou os protestantes no lado de fora de seu escritório.,por
Os olhos do Tom brilhavam como os de uma criança no Natal.,por
A necessidade nos livra da dificuldade da escolha.,por
Não discutas com ela.,por
Fadil conseguiu o que queria.,por
Parabéns! Vocês venceram.,por
"Em matéria de amor, as mulheres são mestras e os homens, uns eternos aprendizes.",por
Tom comeu pizza no café da manhã.,por
Ele ouviu o discurso sem rir.,por
O que você disse?,por
Você nasceu no século vinte?,por
Eu não posso falar por todos os meus colegas.,por
A avó de Tom e outras duas senhoras mais velhas escaparam uma noite do retiro de idosos para resolver o caso do assassinato que chocara a sonolenta aldeia algumas semanas antes.,por
Não toquem no que é alheio!,por
Estávamos preocupados com a sua segurança.,por
Arrumo o quarto pela primeira vez.,por
O trema é um acento que se usa muito pouco em português.,por
Ele trabalha freneticamente para alcançar seu objetivo.,por
Aonde quer ir amanhã?,por
Entrega a tua tarefa na segunda-feira.,por
Ele é suficientemente rico para poder comprar este carro.,por
"Por favor, como posso chegar ao centro?",por
Chorar não adianta muito.,por
Ele é croata.,por
Ele é sujeito a acessos de raiva.,por
Magdalena se interessa por Geografia.,por
Este homem é velho ou novo?,por
Bem-vindos à França!,por
Pensei que você estava em casa.,por
"Se ela pudesse faria isso, mas nós não a vamos deixar.",por
Não consigo encontrar sua página web.,por
"Cara, você bebeu o quê?",por
Há um parquinho em nosso bairro.,por
Você vai precisar de um barco maior.,por
Por que acha que estou aqui?,por
Os pardais são encontrados em toda a parte na Holanda.,por
Não adianta querer me fazer acreditar que eu acredito em coisas nas quais você não acredita!,por
Ela é a garota mais estudiosa da sala.,por
Nada mal para um principiante.,por
O terremoto danificou muitos edifícios antigos.,por
O que significa G.N.P.?,por
Eu fiz o pequeno-almoço.,por
Os deuses anciões estão acordando.,por
Os dois carros colidiram em um acidente.,por
O leite é vendido em garrafas de vidro.,por
"Na mitologia grega, Hipnos é o deus do sono e irmão de Tânatos, o deus da morte.",por
Eu lhe darei um caderno.,por
Tom entendeu o ceticismo de Mary.,por
"Ela não concluiu os seus estudos, mas sabe ler clara e normalmente.",por
Quero ser feliz nesta vida.,por
Escutai.,por
O homem não é uma noz — não se lhe chega facilmente ao núcleo.,por
É a primeira vez que eu levo a Mary ao trabalho.,por
"Mas, à medida que os transístores se tornam mais minúsculos, eles desperdiçam mais energia e geram mais calor - tudo isto num espaço cada vez mais pequeno, como o comprova o calor que emana da base de um portátil.",por
Descanse.,por
Cuidei disso para você.,por
"""Messi é ótimo, mas o melhor de todos os tempos sou eu.""",por
Ele ainda está no trabalho.,por
Tom foi por ali.,por
Eu gostaria que você fosse comigo.,por
É a sutil diferença entre o bem e o mal.,por
Carne cozida ainda é carne.,por
Você sempre vê seus amigos neste café?,por
Foi mais fácil de fazer do que o Tom disse que seria.,por
Tom adorava ensinar.,por
"Hoje, vocês descontam mais.",por
Vocês não têm de ir à escola hoje?,por
Cansei de falar.,por
Tom jogou água dentro da bacia.,por
Você prefere ir à um restaurante ou pizzaria?,por
Já fiz isso várias vezes.,por
Por que se desculpa de algo que o senhor não fez?,por
Eu morei no centro de Boston por três anos.,por
"No dia seguinte, um garotinho, que era o dono dos brinquedos, veio pintar de vermelho e dourado o pião e no meio dele cravou um prego de latão. Isso produzia um efeito espetacular, principalmente quando o pião girava.",por
Você deveria ir pessoalmente.,por
Não deixe de fechar a porta ao sair.,por
Eu o confiarei ao seu cuidado.,por
Nós pintamos a porta de verde.,por
Cathy também foi?,por
Acontecem muitos crimes neste bairro?,por
Eu não estou acostumado a ficar acordado até tarde da noite.,por
Eu não gostei muito deste livro.,por
"Justamente, quero propor um acordo a você.",por
Tom conseguiu consertar o carro dele sozinho.,por
Tom sempre diz a verdade.,por
Isso deve acontecer semana que vem.,por
Tom é bem mais velho do que Maria.,por
Quero beber vinho. Vocês também querem?,por
Todos conheciam a canção.,por
"Ela começou a chorar, de repente, quando soube da notícia.",por
Eu não vou à escola.,por
Obrigado pelas flores!,por
"Tens de emagrecer, pois estás muito gordo.",por
Tom tem certeza que tudo vai dar certo.,por
Ele nem se lembra do que aconteceu na noite passada.,por
"Vejo o melhor, mas sigo o pior.",por
Estou apavorada.,por
O Tom não estava com medo de ninguém.,por
Eu não roubei nada.,por
Digam a ela que eu estou orando.,por
Estou acostumado a comer sozinho.,por
Emprestei um dinheiro ao meu amigo.,por
Esta é uma planta da espécie Schlumbergera truncata.,por
Ela está feliz.,por
"Se isso fosse verdade, o que vocês fariam?",por
Poderia nos ajudar a traduzir este texto?,por
Você quer um bolo de que tamanho?,por
O que o Tom faz e o que a Mary faz?,por
A segunda Guerra do Golfo provocou um aumento vertiginoso no preço do petróleo.,por
"Quando não estou com meu celular, fico mais à vontade!",por
"Com a oferta global de vacinas a exceder a capacidade de distribuição, a administração de Biden está a reconhecer a necessidade de ajustar a sua estratégia de resposta à pandemia para fazer face aos obstáculos enfrentados pelos países de baixo rendimento para vacinar os seus cidadãos.",por
Acho que é melhor você ir.,por
"Matilda, que não reivindicava qualquer título para além do de ""Dona de Inglaterra"", era rainha do ponto de vista jurídico e, do ponto de vista histórico, uma monarca de grande importância, enquanto mãe dos Plantagenetas e elo de ligação entre as dinastias anglo-saxónica e anglo-normanda.",por
Em que ano da faculdade de medicina os senhores estão?,por
Os olhos de Mary se encheram de lágrimas.,por
"Mais tarde, enquanto diplomata, ele publicou um mapa incrivelmente preciso da corrente do Golfo, que resultou numa navegação e comércio internacionais muito mais eficientes.",por
Vamos ficar na Austrália por mais três semanas.,por
A mesa é de madeira de cerejeira.,por
Você o ama?,por
Eu só quero ir para a escola.,por
Tom parece ter perdido a chave dele.,por
O carro do lixo já passou há muito tempo.,por
Amanhã tenho uma importante missão pela manhã. Não devo perder meu tempo com isso.,por
Quem comeu a última rosquinha?,por
Isto é um vibrador.,por
Eu conheço bem o assunto.,por
Tenho um chefe que é muito mais novo que eu.,por
"Bem, certifique-se de lembrar-se das palavras mais importantes.",por
Como se chama isso em francês?,por
Segue-o.,por
Os frutos da figueiras já amadureceram.,por
Eu sei seu nome.,por
Por que você não me adicionou no Facebook?,por
"Tom estava na festa, mas Mary não.",por
"Se quiser botar este vestido, ótimo! Só que ele vai ficar horrível em você.",por
Este brinquedo é para meninos.,por
"Quanto maior o medo, mais próximo está Deus.",por
Estou te seguindo.,por
Onde você quer que eu coloque isso?,por
As férias finalmente acabaram.,por
As coisas podem ficar um pouco selvagens por aqui nos fins de semana.,por
"O danado conseguiu cavar um túnel de meio quilômetro, sair diretamente no cofre do banco, roubar cinco milhões de reais e fugir para o estrangeiro.",por
Eu tenho que atender o telefone.,por
Ele é o homem que todos respeitamos.,por
Este esporte é praticado no gelo.,por
Tom parecia estar nervoso.,por
O trator está nivelando a rua.,por
Eu deveria ter ouvido o que Tom disse.,por
Eu quero que vás lá fora.,por
Tom está fazendo errado.,por
Não esqueça de levar seu kit de primeiros socorros.,por
"Tatoeba: Sentenças, sentenças, e mais sentenças.",por
Esta mulher sabe exatamente o que ela não sabe o que ela quer.,por
"Fosse como fosse, este inseto nos salvou a vida.",por
Tom não disse nada.,por
A qualidade do chá está caindo.,por
Onde aprendeste dinamarquês?,por
Eu pensava que seria divertido viver em Boston por um ou dois anos.,por
Eu perguntei ao Tom se ele realmente queria fazer isso.,por
Tudo está na sua cabeça.,por
Não sou da mesma opinião.,por
Este jeito de vestir veio de Paris.,por
Você precisa escrever não mais do que 400 palavras.,por
A casa dos pais do amigo dele fica nos arredores de Lisboa.,por
Tom trabalha numa fábrica.,por
Preciso que você venha amanhã.,por
"Ele teve de pedir ajuda porque não podia, por si só, tirar seu pé de debaixo da pesada mesa.",por
Tom leva as crianças para a escola todos os dias.,por
Como você tira manchas de vinho tinto do seu tapete?,por
Não dá pra fazer duas coisas ao mesmo tempo.,por
É por isso que comprei este livro.,por
"Você o reconheceu, não reconheceu?",por
Tenho de responder em Inglês?,por
Onde posso estudar tailandês?,por
O Tom não queria contar a notícia ruim para a Mary.,por
"Se você dirige rápido ou devagar, prossiga com cuidado.",por
Detesto chanfana.,por
Tom e Mary disseram que sentiam como se estivessem sonhando.,por
"Convém não trazer a dama muito cedo para o jogo, pois ela pode ser atacada e forçada a recuar.",por
Vocês gostam das músicas dele?,por
Tom e eu nos ajudamos um ao outro.,por
Eu não conheço nenhuma delas.,por
"Se eu supuser, tu também suporás.",por
Cai na real!,por
O soldado decidiu que não poderia recusar o pedido.,por
João não estava na escola ontem.,por
Não posso ouvir Wagner muito tempo. Começo a ficar com vontade de conquistar a Polônia.,por
Por que você está nervosa?,por
Ela colocou o rosto sobre os braços e chorou.,por
Tenho oitenta e dois anos de idade.,por
Nós teremos de trabalhar todos os dias.,por
Estou dececionada com as férias.,por
E como eu fico?,por
Vă rog să aşteptaţi până termin de scris această scrisoare.,ron
Au făcut tot ce se putea face.,ron
Există deja un metrou în Rio.,ron
"Vorbești Esperanto, nu-i așa?",ron
Tom era foarte ocupat.,ron
Tom luă una pentru echipă.,ron
Acest lucru este foarte plauzibil pentru mine.,ron
De ce ești fericit?,ron
Nu pot pierde!,ron
El și-a pus geanta sub masă.,ron
Prietena mea stăpânește o mulțime de limbi străine.,ron
Nu te voi lăsa să pleci singur.,ron
Ei poartă o conversație.,ron
Sami a început să planifice răzbunarea.,ron
Te rugăm să fii politicos.,ron
Această aplicație poate fi de ajutor.,ron
Marele juriu l-a inculpat pe Tom pentru crimă.,ron
Nu am nimic împotriva nimănui.,ron
Nu înțeleg în întregime ceea ce el a spus.,ron
Focul s-a stins după ce pompierii au ajuns la casă.,ron
Citește această carte dacă vrei să devii bogat.,ron
Nu-l plac pe Tom în mod special.,ron
Fiul seamănă foarte mult cu tatăl său.,ron
Ar fi trebuit să-mi dau seama că era escrocherie.,ron
Tom și-a dat seama cum să rezolve problema.,ron
El a făcut-o cu mare zel.,ron
Acesta este ziarul de ieri. Ziarul de astăzi unde este?,ron
Avem nevoie de un pic mai mult timp.,ron
"Nu mă întreba pe mine, ci pe Tom!",ron
Vreau să-l văd cu ochii mei.,ron
Eram pe cale să rămânem fără mâncare și apă.,ron
Fii onest cu mine.,ron
Poți să mă ierți?,ron
M-am trezit aproximativ la ora șase.,ron
Se pare că sora lui este o bucătăreasă bună.,ron
Zăpada este albă.,ron
El ne-a ajutat să câștigăm.,ron
"De la moartea tatălui ei, ea a trecut prin multe greutăți.",ron
Hai să scoatem ceapa.,ron
Care sunt unitățile de măsură ale timpului?,ron
Nu-mi plac filmele dublate.,ron
"Nu deschide ușa aceasta, te rog.",ron
Am crezut că va veni curând.,ron
Vizitatorii rămân de obicei în partea de jos a casei mele.,ron
Nu îmi amintesc deloc să fi făcut asta.,ron
El are un fiu?,ron
Tom nu-și cunoaște vecinii.,ron
Îmi place să vizionez filme.,ron
Ultima speranță a dispărut din mintea ei.,ron
Tom ne-a oferit așa mult.,ron
Ce-ai zice dacă am merge la cinema?,ron
Am obținut tot ceea ce vrei tu.,ron
Părea o idee bună la acel moment.,ron
Când se va termina aceasta?,ron
Nu-mi place să merg pe motocicletă.,ron
El a câștigat cursa ușor.,ron
Și Tom are de gând să meargă.,ron
Este un gând ispititor.,ron
Știu că nu-ți amintești de mine.,ron
Părinții tăi te las singură acasă?,ron
"Apropo, unde locuiești?",ron
Sunt nori pe cer.,ron
Avortul poate să-mi afecteze fertilitatea?,ron
Tom ne-a făcut semn să plecăm.,ron
"Cei mai mulți oameni au mari reticențe în a se da jos din pat devreme, chiar dacă trebuie să facă asta.",ron
Cine naiba ești?,ron
S-a schimbat mult de când am văzut-o ultima oară.,ron
Aceasta e formula sa.,ron
Privește încoace.,ron
Nu știu ce motiv a fost pentru care nu mi-ai trimis o scrisoare.,ron
Un an are douăsprezece luni.,ron
Yanni va filma un alt videoclip joi.,ron
Nu este asta minunat?,ron
Sistemul de filtrare planificat înseamnă cenzură?,ron
Oamenii folosesc calculatorul atât pentru jocuri cât și pentru muncă.,ron
Nici măcar nu mă cunoști.,ron
Ea este extrem de sensibilă la frig.,ron
Te rog vino vinerea viitoare.,ron
Trebuie să sosească la birou peste o oră.,ron
"Timp de patru secole, gallega și portugheza au fost unite într-o singură limbă: galego-portugheza. Sunt, ca să spunem așa, două surori siameze care s-au despărțit.",ron
Dezbaterea a fost foarte controversată și nu a dus la nici o concluzie fructuoasă.,ron
El este lipsit de sentimente umane.,ron
Aia este un fals.,ron
Unde e mașina mea?,ron
Muncesc mult.,ron
Unde este lucrarea ta?,ron
Nu am mulți frați.,ron
Tom a câștigat cursa.,ron
Mergi mai repede.,ron
Ești prizonierul meu.,ron
Întinde-te pe partea stângă.,ron
Prima lumină a zorilor a vopsit norii într-o nuanță roz.,ron
Cu siguranță vom încerca.,ron
Studentul neascultător a îndrăznit să-și contrazică profesorul.,ron
Acest dor mă doare și chiar mă face să plâng.,ron
Valorifică oportunitățile noastre în cel mai bun mod posibil.,ron
Tom și Mary au petrecut timp împreună.,ron
Tu ești lipsit de scrupule.,ron
Comentariile voastre sunt importante și ne ajută să știm cum să vă oferim cel mai bun serviciu posibil.,ron
Tom a spus că nu ar fi trebuit să facă asta singur.,ron
Tom aude prost.,ron
Noi ne iubim unii pe alții pentru că suntem o familie.,ron
E probabil obosită după lunga plimbare.,ron
Aceasta este vestea de ieri.,ron
"Ai făcut o greșeală, dar nu e gravă.",ron
Se pare că nu am prea mulți prieteni.,ron
Tu nu ar trebui să te plimbi cu o bicicletă pe trotuar.,ron
Am fost foarte impresionat de discursul său.,ron
Spune-i lui Tom că îmi este foame.,ron
"Vino aici, fetițo, stai jos!",ron
El nu mai poate fi ajutat.,ron
Dacă tu pierzi va câștiga altcineva.,ron
Nu-l voi aștepta aici pe Tom.,ron
Am un copil.,ron
Te rog să vorbești cu voce tare.,ron
A descoperit o hibă în sistemul de securitate.,ron
Mi-a căzut o plombă.,ron
Sunt mereu sub presiune.,ron
L-am învinuit pe Tom.,ron
Sunt foarte fericită să vă cunosc.,ron
El a mințit cu ușurință.,ron
Mi-a prezentat-o pe fiica sa.,ron
"Pentru un gândăcel, o lovitură de cioc poate fi mortală.",ron
Nu voi locui cu voi.,ron
Institutul nostru are cei mai buni profesori.,ron
Piciorul lui Sami a trebuit să fie amputat.,ron
Nu pot să-mi cred ochilor.,ron
Polițiștii opresc toate mașinile a căror culoare este portocalie.,ron
Ea l-a privit cu un zâmbet.,ron
De ce ai mers în Kyoto?,ron
Rugina mănâncă din fier.‎,ron
"Vezi, de asta nu ne înțelegem noi!",ron
Nu e nicio speranță de reușită.,ron
Studenţilor care sosesc târziu nu le va fi permisă intrarea în cămin.,ron
El stătea lipit de perete.,ron
Tom s-a mutat departe.,ron
Am simțit la fel.,ron
Sunt din Serbia.,ron
Am scris un cântec pentru tine.,ron
"Dacă ai de gând să pui la îndoială totul, cel puțin pune la îndoială îndoiala ta.",ron
"De fapt, aveai dreptate.",ron
Ai spus că Tom va veni.,ron
Guvernul încearcă să reformeze legislația fiscală.,ron
Ochi pentru ochi și dinte pentru dinte.,ron
Ai auzit-o?,ron
E vreo șansă ca el să se însănătoșească?,ron
"Tom, nu întrerupe.",ron
Am făcut același lucru acum trei ani.,ron
Nu vreau să mă duc daca nu vii cu mine.,ron
De ce studenții dumneavoastră nu citesc atât de bine?,ron
Ar trebui să plecăm.,ron
"Soldați, țineți-vă mâna stângă deasupra capului!",ron
L-am vizitat de câteva ori.,ron
Nu-mi amintesc să te fi văzut înainte.,ron
Aș prefera să nu fac singură asta.,ron
"Așează-te, Kate.",ron
El este un mincinos.,ron
Mereu am fost sănătos.,ron
Ne vom întoarce într-o lună.,ron
Jucătorul a primit un cartonaș galben pentru fault.,ron
Prețul la gaz urcă.,ron
Trebuie să muncesc.,ron
Ai o carte de identitate?,ron
Ia-o de aici.,ron
Citește această carte dacă vrei să devii bogată.,ron
A murit de pneumonie.,ron
Ce dorești: cafea sau ceai?,ron
A murit în somn noaptea trecută.,ron
Câți ani vei avea anul viitor?,ron
Cumpărăm și o sticlă de vin roșu.,ron
Dă-mi înapoi cartea după ce ai citit-o.,ron
Lucruri absolut fără sens se întâmplă în această lume.,ron
Tom ar trebui să ajungă acasă.,ron
Ce este acest lucru pe care îl numim iubire?,ron
Tom se ceartă cu soția lui.,ron
Să ți-o arăt.,ron
Cine suntem noi?,ron
Tom i-a lăsat lui Mary să ia decizia finală.,ron
Nu-mi place să fiu tratată așa.,ron
Lordul Ashburton avea o soție americană.,ron
L-am iubit pe Sami mult.,ron
Filipinezii nu sunt ca elvețieni.,ron
Vreți niște gem de caise?,ron
Vino mai aproape de mine.,ron
"Când îți spun „sari”, să sari!",ron
Ce este psihologia?,ron
"Tu și Tom sunteți prieteni buni, nu-i așa?",ron
Cărțile sunt pentru cei care își doresc să fie în altă parte.,ron
Cei doi bărbați erau parteneri de afaceri.,ron
Nu-i așa că cea de-a opta lună a anului este iulie?,ron
Oamenii nu au încredere într-un guvern slab.,ron
Nu mă interesează religia ta.,ron
"Erai sigură că nimeni nu-ți acorda atenție, dar el te-a văzut.",ron
El s-ar putea răzbuna.,ron
Mă bucur foarte mult că ești aici.,ron
Trebuie să luăm toate măsurile de precauție.,ron
Nu am fost suficient de competitiv.,ron
Este adevărat!,ron
Acest apartament nu este de vânzare.,ron
Te rog să-ți pui pantofii.,ron
Intrarea de la toaletă este foarte murdară.,ron
Ei sunt la mile depărtare.,ron
Pune-te în locul ei.,ron
"Evident, teorema este adevărată pentru mulțimi finite.",ron
Nu l-am văzut niciodată pe el.,ron
Este o dezbatere ezoterică.,ron
Ar trebui să determinăm ce trebuie făcut mai întâi.,ron
Tom nu este la fel de tânăr ca mine.,ron
Ei s-au dus la un bar.,ron
"A, nu-i nevoie!",ron
Amabilitatea lui a fost apreciată de toată lumea.,ron
Ce să purtăm?,ron
Îmi era teamă că poate am întârziat.,ron
Masina lui Tom are 100 de cai putere.,ron
Lasă-ți valiza aici.,ron
Bună dimineața!,ron
Fie că reușești sau nu depinde doar de propriile tale eforturi.,ron
Spitalul nostru nu mai internează bolnavi psihic pentru a nu avea o imagine proastă.,ron
Tom ar trebui să o aștepte pe Mary.,ron
Știi unde este cea mai apropiată farmacie?,ron
Ți s-a explicat deja: o luptă necesită disciplină și coordonare.,ron
Cât costă un metru din mătasea aceea roșie?,ron
El e cu siguranță isteț.,ron
Cvartetul de chitară a oferit un concert extraordinar.,ron
Nu puteai să fii cu el.,ron
Tu vei studia.,ron
Amanda se duce la sală aproape în fiecare zi.,ron
Câinii sunt în grădină.,ron
Pompierii au reușit să stingă incendiul după două ore.,ron
S-a îmbrăcat cu jacheta roșie.,ron
Justiția este scumpă.,ron
O dificultate după o alta a apărut.,ron
Tom a mers în centru.,ron
Pacea este ceea ce vă dorim.,ron
"Sunt foarte puternic, dar astăzi o să plâng.",ron
Mă simt un pic speriat acum.,ron
Nici măcar eu nu am putut să ghicesc.,ron
Sunt sigur că Tom se va supăra.,ron
"El nu are nevoie de bani, ci de dragoste!",ron
Nu știu ce ar mai trebui să spun.,ron
Tom a fost condamnat pe nedrept.,ron
Prima noastră lecţie este matematica.,ron
Clădirea pe care am văzut-o era foarte mare.,ron
Vei sta acasă.,ron
Tom spune că tu meriți o șansă.,ron
Ziri ar trebui să păstreze banii într-un cont bancar.,ron
Eu sunt de acord cu el.,ron
Am fost crescut cu ea.,ron
"Deoarece momentul tăierii este crucial, fermierii urmăresc întotdeauna prognoza meteo pentru a evita înghețurile care ar putea deteriora plantele proaspăt tăiate.",ron
Trenul are cinci vagoane.,ron
Recesiunea a adus și o inflație mare.,ron
Alege una.,ron
Sunt băiat bun.,ron
Compozitorii creează muzică.,ron
Câți ani are acum?,ron
Pot să pun o întrebare?,ron
"Aceasta este, în mod incontestabil, cea mai bună metodă.",ron
Sper ca mama ta să se însănătoșească în curând.,ron
Nu mă voi sătura să o repet.,ron
Nu am nicio carte.,ron
Știu că Tom e slab.,ron
Tom a spus că nu are planuri concrete.,ron
Ați fost un public bun.,ron
Răspunde.,ron
Tom stătea pe scaunul din spate.,ron
Vreau doar să te aud spunând asta din nou.,ron
Ai pâine pentru micul dejun?,ron
Dumneata ești traducător?,ron
Tom este bun la aritmetică.,ron
Autobuzul lor a întârziat.,ron
"În Sparta antică, aruncau copiii care se nășteau deformați de pe o stâncă.",ron
Ai idee cine a scris această carte?,ron
Acest volum mare de muncă este prea mult pentru mine.,ron
Aranjează-ți jucăriile.,ron
Tom și Mary și au păstrat promisiunile.,ron
Îmi trebuie vreo doi litri de benzină.,ron
Părinții mei nu m-au lăsat niciodată să mă uit la televizor când eram mic.,ron
Sunt de acord cu tine în această privință.,ron
Am atât de mult de muncă încât voi sta încă o oră.,ron
Acest proiect de lege a fost trimis la Senat pentru aprobarea sa.,ron
Îi venea greu să creadă asta.,ron
Cum poți să stai și să nu faci nimic?,ron
I-a luat cu el.,ron
Nu-mi place să fiu tratat așa.,ron
Nu-ți face griji. Nu te vom părăsi.,ron
Tom s-a mutat în Boston cu familia lui.,ron
Este important să iubiți.,ron
Ne place apartamentul nostru.,ron
Tom nici măcar nu și-a cerut scuze.,ron
Mi-am croit cale prin mulțime.,ron
Tom și Mary au mers la un picnic împreună.,ron
El mi-a spus că și-a pierdut ceasul.,ron
Port un pulover pentru că mi-e frig.,ron
Păreai interesat.,ron
Nu-i pot uita bunătatea.,ron
Nu suntem lași.,ron
Mergeam des la film cu tatăl meu.,ron
"Cred că latina, chiar și pentru inteligența artificială, este cea mai greu de stăpânit limbă.",ron
"Conform ultimului studiu, 30% dintre salariați consideră că le lipsește confortul la locul de muncă.",ron
Asta este ce doreai.,ron
Ea a citit cartea într-o singură zi.,ron
Joshua este la conducere astăzi.,ron
Trebuia să fi telefonat în prelabil.,ron
Tom a preferat să meargă în străinătate.,ron
De ce a fost publicată această știre?,ron
Fularul meu este albastru.,ron
Tom a implorat-o pe Mary să nu plece.,ron
Nu e câștig fără osteneală.,ron
Veți fi trași la răspundere.,ron
Se poate ca Tom să-și fi lăsat umbrela în autobuz.,ron
Nu mă voi așeza.,ron
Este mai ieftin dacă iei biletele dus-întors.,ron
Nu-mi place să fiu forțat.,ron
Nu l-am mai văzut pe Tom din 1988.,ron
"Când un înțelept se va ridica din nou, el cu siguranță îmi va urma spusele.",ron
Puteți duce aceste valize pentru mine?,ron
Adevărul este în vin.,ron
Voi înșivă ați crezut că s-au întors acasă cu mare dezonoare.,ron
Știi cum arată Tom?,ron
Ăsta-i un dicționar bidirecțional englez-român.,ron
Nu pot să dorm.,ron
Niciodată n-am văzut așa ceva.,ron
Poți recomanda un dicționar bun?,ron
Cred că gramatica maghiară este dificilă.,ron
Ordonarea este obligatorie pentru toate părțile implicate.,ron
Sunt la restaurant.,ron
Pisica a început să se comporte ciudat.,ron
Când ai început să joci golf?,ron
Sunt prea gras.,ron
Tom a câștigat maratonul.,ron
Vreau să vizitez Luxemburgul.,ron
"Tom nu trebuia să-i o spună lui Mary, dar a făcut-o.",ron
Ascultă!,ron
Vorbesc fluent portugheza.,ron
Proiectul tău nu-mi pare să fie foarte clar.,ron
Ne place să mâncăm paste.,ron
Voiam să devin filozof.,ron
"Drapelul elvețian are doar două culori, nu trei.",ron
Ce echipă va câștiga partida?,ron
Nu-ți fie frică.,ron
"Când era tânăr, și-a dorit să fie cântăreț.",ron
M-am cam speriat.,ron
Nu suntem siguri unde se află Tom și Mary.,ron
L-am păcălit.,ron
Am ales cea mai ascuțită foarfecă dintre toate foarfecile lui.,ron
Sami a scris despre asta.,ron
El merge la casa prietenilor lui în fiecare zi.,ron
A fost dragoste la prima vedere.,ron
Este unul dintre cele mai frumoase orașe din lume.,ron
Nu toți sunt fericiți.,ron
Trebuie să iau una.,ron
E prea simplu.,ron
Tom a întrebat-o pe Mary dacă vrea ceva să mănânce.,ron
"Tom se poate hrăni singur, nu-i așa?",ron
Pașaportul tău este în poșeta mea.,ron
Să găsim pe cineva să ne ajute.,ron
Trebuie să vă pun o întrebare prostească.,ron
Unde sunt pozele tale?,ron
Cred că voi strănuta... Te rog dă-mi o batistă.,ron
Tom nu este în sala de sport.,ron
Toți au râs.,ron
Ziri și Rima au nevoie de Silya.,ron
Eram pe cale să plec când ai telefonat.,ron
Mergi drept înainte și o vei găsi. Nu ai cum s-o ratezi.,ron
Tom mi-a cerut să locuiesc cu el.,ron
"Inițial, l-am urât.",ron
Păstrează banii la loc sigur.,ron
Îl vrea în biroul meu.,ron
Fusese la cumpărături înainte de a veni pe la noi.,ron
Te uiți la TV în fiecare seară?,ron
Avem nevoie de lideri puternici care nu se tem să se opună corectitudinii politice.,ron
Tom obișnuia să se ducă în Boston în fiecare vară când era copil.,ron
Poți explica de ce ai întârziat?,ron
Hoţul a spart lacătul.,ron
Tom ar trebui să fie felicitat.,ron
Sosi iarna.,ron
I-am spus lui Tom că sunt ocupată.,ron
Nu cred că vor fi probleme.,ron
De unde ați cumpărat portocalele?,ron
Messi a marcat un gol spectaculos.,ron
Pleacă!,ron
Ești la fel de nebună ca Tom.,ron
Tom are mult timp liber.,ron
Cred că trebuie să luăm o decizie.,ron
Ea a profitat de bunătatea lui.,ron
Are cineva o cârpă?,ron
"Adăpostit de vânturi, larg și calm este portul, totuși, aproape cu erupții teribile Etna tună: acum expulzând în aer jeturi de nori aburinți de smoală neagră și cenușă incandescentă, sau globuri în flăcări care se ridică spre stele, acum pietroase intestinele muntelui, smulse violent, trăgând și vărsând lava în erupție care geme în pieptul vulcanului și se ridică în valuri roșii la gura lui.",ron
Ai fost uimit?,ron
Poliția s-a uitat peste tot și nu a putut găsi nici o urmă a lui Tom.,ron
Aș dori să fac o cerere.,ron
Nu mă poți forța să mă căsătoresc cu tine.,ron
Pune-ți lucrurile în ordine.,ron
Sunteți mereu fericită?,ron
Tom mulge vacile.,ron
Nu orice propoziție poate fi scrisă în versuri.,ron
Am auzit bomba explodând.,ron
A aflat cineva despre noi?,ron
Nu ați fost obosite?,ron
Ce mărime purtați?,ron
Pentru moment.,ron
- Sunt profesor. - Și eu sunt.,ron
Căutați semne de descompunere.,ron
Îmi aduc aminte de acel loc.,ron
Mi-am rupt piciorul într-un accident de mașină.,ron
Tom tot are de gând să meargă la înot în această după-amiază.,ron
Tom nu a fost sever.,ron
Știi cine a inventat microscopul?,ron
Turnul joacă un rol important în apărare.,ron
"Acest magazin vinde îmbrăcăminte și încălțăminte, pentru bărbați și femei deopotrivă.",ron
Am citit o carte în timp ce mâncam.,ron
Delta Dunării este cea mai umedă zonă a Europei.,ron
Ceea ce este scris nu poate fi anulat.,ron
Mâine mă duc la Paris.,ron
Un polițist m-a tras pe dreapta ca să mă testeze cu fiola.,ron
Mergea pe stradă cu un zâmbet.,ron
E prietenul meu cel mai bun. Ne avem ca frații.,ron
De astăzi nopțile vor fi mai scurte.,ron
