text,label
"metoda statică - înregistrarea datelor se face în puncte bine localizate, în care operatorul instalează receptorul; semnalele sunt recepționate la perioade de timp bine determinate (15 sec-3 min), receptorul GPS înregistrînd o valoare, iar la sfârșit se obține media tuturor valorilor.",ron
"Celui d'une surface orientable de genre g > 1 a le type d'homotopie de son mapping class group, c'est-à-dire que les composantes connexes sont contractiles.",fra
"William Thurston a raffiné cette analyse en classifiant les éléments du mapping class group (en) en trois types : ceux équivalents à un difféomorphisme périodique, ceux équivalents à un difféomorphisme laissant invariante une courbe fermée simple, et ceux équivalents à un difféomorphisme pseudo-Anosov (en). Dans le cas du tore S1×S1 = ℝ2/ℤ2, le mapping class group est simplement le groupe modulaire SL(2, ℤ) et la classification se ramène à celle des transformations de Möbius elliptiques, paraboliques et loxodromiques. Thurston réalisa cette classification en remarquant que le mapping class group agissait naturellement sur une compactification de l'espace de Teichmüller (en) ; sur cet espace ainsi agrandi, homéomorphe à une boule fermée, le théorème du point fixe de Brouwer pouvait s'appliquer.",fra
"Nel 1976 vince a sorpresa Mark Edmondson che rimane tutt'oggi il vincitore di Slam con più basso ranking (212 del mondo) a vincere un torneo del Grande Slam che non entrerà mai nella top ten. Edmonson per arrivare al titolo sconfisse in semifinale Ken Rosewall e in finale John Newcombe, rimanendo tuttora l'ultimo vincitore australiano del torneo.",ita
"metoda dinamică - înregistrarea datelor se face în deplasare; receptorul înregistrează la diferite intervale de timp (5 secunde) câte o valoare, iar la sfârșit se obține o succesiune de puncte.",ron
"Elle est notamment connue pour le scénario du film Le Nom des gens, inspiré de sa propre vie et pour lequel elle a remporté en 2011 le César du meilleur scénario original lors de la 36e cérémonie des César.",fra
". . . one of the things we have published on astrology a few years back was a very carefully done study in California with the collaboration of 28 astrologers from the San Francisco area and lots of subjects——118 of them altogether——and lunar charts were made by the astrologers. It turned out that the people couldn't recognize their own charts any more accurately than by chance. . . . and that seems to me to be a perfectly convincing and lasting demonstration of how well this thing works in practice. My regret is that there's so many intelligent, able people wasting their time and, might I say, taking other people's money, in this hopeless cause.",por
"Irlanda (engleză Ireland, irlandeză Éire) este o insulă în Oceanul Atlantic, în Europa de Vest lângă Marea Britanie. Insula este împărțită în două state - Republica Irlanda în partea de sud și Irlanda de Nord, care face parte din Regatul Unit, în partea de nord.",ron
"Desenhado e construído pela Dallara, empresa que atualmente produz o chassis da GP2 Series e IndyCar Series, além dos carros da equipe Hispania Racing Team de Formula 1.",por
"Nel luglio 2012, l'Arabia Saudita ha annunciato che avrebbe permesso alle sue atlete di competere alle Olimpiadi per la prima volta e che il Comitato Olimpico nazionale avrebbe sorvegliato la partecipazione delle atlete qualificate. La decisione si è conclusa con la speculazione che l'intera squadra saudita potrebbe essere stata squalificata per motivi di discriminazione di genere. La partecipazione pubblica delle donne nello sport è ancora ferocemente avversata da molti religiosi sauditi conservatori. Non c'è quasi nessuna tradizione di donne che partecipano ad uno sport nel paese. I funzionari sauditi hanno detto che, in caso di successo nella qualifica, le concorrenti femminili sarebbero state vestite in modo da preservare la loro dignità. In data 11 gennaio 2013, il re Abd Allah ha nominato trenta donne nell'Assemblea Consultiva o Consiglio della Shura e ha modificato la relativa legge di mandato, stabilendo che almeno il 20 % dei componenti dell'assemblea devono essere di sesso femminile.Nell'agosto 2013, il gabinetto saudita ha approvato una legge che sanziona la violenza domestica considerandola un reato. La legge prevedeva una pena fino a un anno di prigione e una multa di fino a 50 000 riyal. La pena massima poteva essere raddoppiata per i recidivi. La legge criminalizza, oltre agli abusi fisici, anche quelli psicologici e sessuali. Questa norma include una disposizione che obbliga i dipendenti a denunciare i casi di abusi sul posto di lavoro al datore di lavoro. La mossa ha seguito una campagna via Twitter. Le nuove leggi sono state accolte con favore dagli attivisti per i diritti delle donne saudite, anche se alcuni hanno espresso il timore che la legge non poteva essere attuata con successo senza la formazione di una nuova magistratura e che la tradizione della tutela maschile rimane un ostacolo per le azioni penali.",ita
"Ad esso seguono in ordine cronologico la sonorizzazione del poema Above Pesaro di MacDara Woods, l'opera teatrale La crociata dei bambini, ispirata al testo ottocentesco di Marcel Schwob, lo spettacolo video-musicale di 4:48, ispirato al testo teatrale di Sarah Kane (commissionato dal Festival Cartoombria e prodotto con la squadra di video-artisti Two things) e il lavoro teatrale di poesia-danza-immagini ""La ballata dell'esca dalle lunghe gambe"", ispirato all'omonimo poema di Dylan Thomas.",ita
"Liu Xianying –en chino, 刘 显英– (Ji'an, 8 de julio de 1977) es una deportista china que compitió en biatlón, ganadora de una medalla de plata en el Campeonato Mundial de Biatlón de 2005, en la prueba de 10 km persecución.[1]​",spa
"La Agricultura en Caldas ocupa un segundo lugar en su economía, este sector representado en su mayoría por el cultivo de café, convirtiendo a Caldas en el segundo productor a nivel nacional con el (15%), después de Antioquia, su principal procesadora de grano a nivel departamental se encuentra en Chinchiná; además del cafe se cultivan otros productos como el plátano, la macadamia, feijoa, la caña de azúcar, soya, limon, granadilla, aguacate, remolacha, pepino cohombro, caña panelera, habichuela y zanahoria, entre otros.",spa
"As ilhas Schouten são um grupo de seis pequenas ilhas vulcânicas na província de East Sepik na Papua-Nova Guiné, a norte da ilha da Nova Guiné. O arquipélago também é chamado ilhas Schouten Orientais ou ilhas Le Maire para o distinguir das ilhas Schouten na Indonésia, que também ficam perto da ilha da Nova Guiné. No total o arquipélago tem cerca de 50 km² de área.",por
"Daley faria uma luta de kickboxing no UCMMA 26 contra Luke Sines pelo Título Meio Médio do UK1, porém, devido a razões contratuais, Daley teve que se retirar da luta por causa de problemas com seu contrato com o Strikeforce.",por
"En 1966 el Ayuntamiento presentó el que sería su más ambicioso proyecto hasta la fecha. El Plan General de Ordenación Urbana de 1966 proyecta para el Cabanyal una vía de 100 metros sobre la retícula del barrio, para encontrase a pie de playa con la autopista de Barcelona. El Plan Parcial 13, que era el que contenía esta propuesta, fue modificado en los siguientes años, y encuentra similaridades con el trazado propuesto en el PEPRI.[8]​",spa
"(10965) van Leverink est un astéroïde de la ceinture principale d'astéroïdes. Il fut découvert le 26 mars 1971 à l'Observatoire du Mont Palomar par Cornelis Johannes van Houten, Ingrid van Houten-Groeneveld et Tom Gehrels. Il présente une orbite caractérisée par un demi-grand axe de 3,12 UA, une excentricité de 0,12 et une inclinaison de 2,1° par rapport à l'écliptique.",fra
Benjiman possui três filmes em produção para serem lançados em 2010. Ele co-estrela e faz a coreografia de dois deles e é o produtor e escritor do outro.,por
"En la temporada 2015/2016 se proclama campeón de la Copa del Rey con el Real Madrid y es elegido MVP de la final ante Gran Canaria tras terminar con 15 puntos, 6 rebotes y 23 de valoración, en lo que suponía su primer reconocimiento a nivel individual.[5]​",spa
"Angela Scheider: Auguste und Carl von Littrow. Detailstudie einer bürgerlichen Familie des 19. Jahrhunderts. Dissertation, Universität Wien 1999.",spa
"Insieme a lui, traendo spunto da tale evento, produce ed interpreta Rosso fulmine, canzone dedicata al Palio che i contradaioli della Torre utilizzeranno come colonna sonora durante tutta la festa, pubblicata su cd singolo alla fine del 2005.",ita
"Il primo trailer del film, dalla durata di cinque minuti, è uscito in forma non ufficiale il giorno successivo, il 26 luglio; successivamente ne è stata pubblicata una versione estesa, mentre il secondo trailer è uscito a settembre. Il film è stato proiettato in anteprima mondiale al Toronto International Film Festival, ricevendo dieci minuti di applausi al termine della visione della pellicola, e al Fantastic Fest di Austin con una proiezione a sorpresa per i fan, in presenza di Lana e Lilly Wachowski. Il 29 ottobre 2012 è stato diffuso online il primo trailer italiano del film, dalla durata di cinque minuti.",ita
"Ioan Zalomit (n. 1810 - d. 1885) a fost un filozof român, primul profesor de filozofie al Facultății de litere din București. A fost profesor de filozofie și rector al Universității București, doctor în filozofie și drept (titluri obținute la Berlin).",ron
"O Brasil conseguiu ali a então melhor participação de sua história, com um total inédito de 8 medalhas, 1 de ouro, 5 de prata e 2 de bronze. O grande nome da participação brasileira foi o meio-fundista Joaquim Cruz, campeão olímpico dos 800 metros rasos, derrotando num sprint espetacular o até então imbatível recordista mundial da prova Sebastian Coe, da Grã-Bretanha, e conquistando a primeira medalha de ouro brasileira no atletismo desde as vitórias de Adhemar Ferreira da Silva no salto triplo, trinta anos antes.",por
"Comete neperiodice - vin din norul lui Oort, trec pe langa Soare și nu se mai întorc vreodata. Atunci când se află în interiorul Sistemului Solar se comportă similar cu cometele lung periodice, cu diferența că au traiectorii parabolice sau ușor-hiperbolice.",ron
"À l’élection présidentielle de 2002, le premier tour a vu arriver largement en tête Jean-Marie Le Pen avec 25,1 %, suivi de Jacques Chirac avec 22,0 %, Lionel Jospin avec 11,7 %, puis Christiane Taubira avec 6,3 %, Jean-Pierre Chevènement avec 5,6 % et François Bayrou avec 5,1 %, aucun autre candidat ne dépassant le seuil des 5 %.",fra
"Alfred Frenzel (Jablonec nad Nisou, 18 de setembro de 1908 — 23 de julho de 1968) foi um político alemão e espião da Checoslováquia, tendo recebido o codinome de Anna pela Státní bezpečnost.",por
"L'attrazione per i fenomeni occulti ed allucinatori si ritrova nel suo romanzo Gli elisir del diavolo, dove l'autore affronta i temi dello sdoppiamento della coscienza, della follia e della telepatia. Il primo volume degli Elisir esce nel 1815 e il secondo l'anno successivo, per i tipi di Duncker & Humblot, a Berlino, senza però ottenere il successo che l'autore sperava. Hoffmann è comunque divenuto un autore affermato e inizia a collaborare per una collana di libri tascabili. Sempre nel 1815 si stabilisce definitivamente al numero 31 della Taubenstrasse, nella capitale prussiana, e diventa amico dell'attore e mimo Ludwig Devrient.",ita
"Matthews a murit pe 23 februarie 2000, la vârsta de 85 de ani, după ce s-a îmbolnăvit într-o vacanță avută în Tenerife. Mila murise cu un an mai înainte. Boala de care a suferit pentru prima dată în 1997 a revenit, de această dată cu consecințe fatale. Moartea sa a fost anunțată la radio chiar înainte de meciul amical dintre Anglia și Argentina. A fost incinerat și s-a organizat un praznic la care au participat fotbaliști precum Bobby Charlton și Jack Charlton, Gordon Banks, Nat Lofthouse și Tom Finney. Cenușa sa a fost îngropată la centrul terenului stadionului lui Stoke City, Britannia, care s-a deschis oficial în august 1997. După moartea sa, mai mult de 100.000 de oameni au umplut străzile din Stoke-on-Trent pentru a-i aduce un ultim omagiu. În timp ce cortegiul îl însoțea pe ultimul drum de 20 de kilometri, muncitorii au lăsat uneltele jos iar elevii au stat nemișcați pentru a fi martori la acest eveniment.",ron
"La voie ferrée Paris-Aulnay-sous-Bois-Aéroport CDG longe l'autoroute A1 à l'est du village. La LGV Nord (ligne à grande vitesse) coupe l'extrême angle nord-ouest du territoire communal. Or, aucune gare ferroviaire n'est présente sur la commune.",fra
"Jan Mikulicz nasce nel 1850, nel mezzo degli anni turbolenti di riforme politiche europee. Proveniente da una famiglia multiculturale, egli è il quarto dei cinque figli avuti dal padre, Andreas Mikulicz, dal secondo matrimonio. Il giovane Mikulicz conosce già benissimo molte lingue, impara da autodidatta a suonare l'organo e frequenta al Conservatorio di Vienna il corso di pianoforte. È proprio a Vienna -in quegli anni uno dei centri medici internazionali di maggiore eccellenza- che inizia i suoi studi medici universitari, nonostante la disapprovazione del padre, che immaginava per il proprio figlio una carriera diplomatica. Così il giovane Jan, non potendo più usufruire del finanziamento economico del padre, inizia a guadagnarsi da vivere tenendo lezioni di pianoforte fino a quando non ottiene una borsa di studio.",ita
"Após 3 meses parado, Daley era esperado para enfrentar Evangelista Santos no Strikeforce: Fedor vs. Henderson, mas Santos foi forçado a se retirar da luta com uma lesão no ombro e foi substituído por Tyron Woodley. O vencedor da luta era esperado para lutar pelo Título Meio Médio Vago do Strikeforce contra um lutador ainda a se definir. Ele perdeu a luta por decisão unânime, com os três jurados marcando 29-28 a favor de Woodley.",por
"Liriomyza tenera este o specie de muște din genul Liriomyza, familia Agromyzidae, descrisă de Spencer în anul 1977. Conform Catalogue of Life specia Liriomyza tenera nu are subspecii cunoscute.",ron
"Após a implantação da República em Portugal, o Campo passou a designar-se Praça 5 de Outubro, tendo, na actualidade, voltado a ser-lhe atribuído o antigo nome.",por
"Crea per primo la nozione di infezione dovuta ad inalazione di patogeni respiratori sospesi in particelle liquide esalate da altri individui già infetti (""droplet infection"").",ita
"Nel 2011, è stato firmato tra i governi di Austria, Spagna, e Arabia Saudita un accordo per la costituzione del Centro internazionale per il Dialogo Inter religioso e Interculturale Re Abd Allah con sede a Vienna. L'inaugurazione ufficiale del centro si è svolta nel novembre 2012. Il primo segretario generale è stato il ministro degli affari esteri saudita Sa'ud bin Faysal mentre il primo vice segretario generale è stato l'ex ministro della giustizia federale austriaca Claudia Bandion-Ortner.",ita
"Estudió primero composición en Buenos Aires con Constantino Gaito, y siguió más adelante su formación en París con Albert Roussel. A su vuelta a Argentina, López Buchardo contribuyó mucho para establecer las instituciones que dieron vida musical a su país:fue, durante 32 años, presidente de la Asociación Wagneriana, creada en 1912. En 1932 creó la Escuela Superior de Bellas Artes de la Universidad Nacional de La Plata. Integró el directorio del Teatro Colón, y en 1936 fue nombrado miembro de número de la Academia Nacional de Bellas Artes.[1]​En 1924, el Gobierno Nacional le encomendó la creación y dirección del Conservatorio Nacional de Música y Arte Escénico. Lopéz Buchardo lo dirigió hasta su muerte en 1948.",spa
"Um fim de semana de corrida contará com uma sessão de treinos de 30 minutos na sexta-feira e uma sessão de 30 minutos de classificação no sábado, seguido por duas corridas. A sessão de classificação determina a ordem do grid para a corrida de sábado.",por
"Le portrait que dresse Bède du roi tient essentiellement à son intérêt pour la conversion des Saxons de l'Est. Oswiu presse Sigeberht, païen au moment de son avènement, d'abjurer ses croyances et d'embrasser le christianisme. Comme Peada, lui et ses fidèles sont baptisés par l'évêque Finan à Ad Murum, une propriété d'Oswiu située probablement à proximité du mur d'Hadrien (peut-être l'actuelle Wallbottle), à une vingtaine de kilomètres de la côte orientale de la Grande-Bretagne. La cérémonie s'est peut-être déroulée en 653 ou 654, avant l'offensive de Penda.",fra
"Episcopul Iuliu Hossu a relatat în memoriile sale faptul că Aștileanu l-a vizitat la Mănăstirea Căldărușani în cursul anului 1961. Conform memoriilor lui Iuliu Hossu, când l-a văzut, lui Aștileanu i s-au umplut ochii de lacrimi și cu greu a putut să mai vorbească. Editorul volumului, ieromonahul Silvestru Augustin Prunduș, a notat într-o notă de subsol, că spre sfârșitul vieții, când era deja episcop al Aradului, Visarion Aștileanu a primit sfintele taine de la preoții greco-catolici, cărora le-a spus că se simte ca la închisoare, fiind strâns supravegheat de personalul episcopiei.",ron
"Comenzó su temporada 2013 en el Tour Down Under finalizando en decimotercera posición. Él planea participar en el Giro de Italia, su primera gran vuelta importante, pero en última instancia, no participa en la ronda italiana. Acabó como el mejor joven en el Tour de Omán y en el Tour de l'Ain.",spa
"Armata lui Stannis Baratheon ajunge la Debarcaderul Regelui, atacând cetatea simultan de pe uscat și de pe apă. Sub comanda lui Tyrion, forța aceasta este îndepărtată prin folosirea ""focului sălbatic"", o substanță asemănătoare focului grecesc, dând foc râului și ridicând un lanț de-a latul lui pentru a împiedica retragerea flotei lui Stannis, prinzându-l în cursă. Stannis reușește să scape cu greu, cu armata decimată și doar cu câteva nave. Tyrion este rănit în bătălie, ca urmare a unei trădări.",ron
"Les clubs français se sont également bien comportés dans le Challenge européen, disputé pour la première fois en 1996-97, en remportant quatre fois consécutivement la compétition de 1997 à 2000. Tous les clubs du Top 14 non qualifiés pour la Coupe d’Europe sont automatiquement engagés en Challenge européen, y compris les promus.",fra
"Neuville-lez-Beaulieu é uma comuna francesa na região administrativa de Grande Leste, no departamento das Ardenas. Estende-se por uma área de 35,92 km². Em 2010 a comuna tinha 345 habitantes (densidade: 9,6 hab./km²).",por
"BitTyrant es un cliente BitTorrent modificado a partir del código base del Azureus 2.5 basado en Java. BitTyrant está diseñado para dar preferencia a clientes que suben archivos rápidamente y limitar a los que lo hacen lentamente. Es software libre y multiplataforma, y actualmente está disponible para Windows, Mac OS X, y Linux.[1]​",spa
"A Innovation Comics publicou uma adaptação em quadrinhos do filme. Uma versão alternativa da terceira edição foi publicada em 3-D, a fim de recriar o efeito usado também no filme. A série também foi publicada no formato de brochura. A Innovation seguiu a adaptação com A Nightmare on Elm Street: The Beginning. A terceira mini-série segue como uma sequência direta de Freddy's Dead: The Final Nightmare, como Maggie Burroughs continuava a ter pesadelos com seu pai, Freddy Krueger, na sequência dos acontecimentos do filme, viaja de volta para Springwood com Tracy, outro sobrevivente do filme, Maggie pesquisa a vida de Freddy que antecederam a sua morte em Springwood. Apenas as duas primeiras edições da série foram lançadas antes da Innovation Comics declar falência, deixando a terceira edição ainda não publicada e a história incompleta. O escritor da série, Andy Mangels, desde então deixou o script original para edição do número três disponível em seu site.",por
"(DE) Waldemar Kozuschek: Johann von Mikulicz-Radecki 1850–1906. Mitbegründer der modernen Chirurgie. In Erinnerung an den großen Chirurgen der Deutschen Gesellschaft für Chirurgie und der Gesellschaft der Polnischen Chirurgen gewidmet, 2. poln.-dt. Auflage. Acta Universitatis Wratislaviensis No 2555, gefördert von der Alfried Krupp von Bohlen und Halbach-Stiftung, Breslau 2005",ita
"Uma denominação parecida com o estádio do B.E. Morgenau foi o Estádio Olímpico Moysés Lupion, porém, este não saiu do papel; isso porque foi o nome dado ao primeiro projeto do que viria a ser o Complexo Poliesportivo Pinheirão. Elaborado em 1948 pelo arquiteto Ayrton Lolô Cornelsen, era para ser o estádio que receberia a Copa do Mundo FIFA de 1950 em Curitiba. A copa de 1950 aconteceu, mas os jogos foram realizados na Vila Capanema (Estádio Durival Britto e Silva) e a FPF construiu o Pinheirão, nunca conforme o projeto original, nem a denominação original.",por
"I giudici venivano eletti per sorteggio in numero di 600 per tribù e, dopo aver prestato giuramento, erano divisi fra i differenti tribunali civili. L'elezione avveniva annualmente. La maggior parte di questi giudici era fornita dalle classi medie e inferiori della città, del porto e dei dintorni attratte da una retribuzione di due oboli al giorno e, dopo il 425 a.C., di tre oboli, che potevano compensare i loro scarsi guadagni.",ita
"È la città più popolosa degli Stati Uniti (tanto che la sua popolazione di 8,5 milioni di abitanti supera il doppio dei 4 milioni di Los Angeles, seconda città nazionale), nonché uno dei centri economici più importanti del mondo, riconosciuta come città globale. L'agglomerato urbano conta 18.223.567 abitanti, quello metropolitano è di 23.019.036 abitanti, che la rendono, secondo le stime, dalla terza alla sesta area urbana più popolata del mondo e dalla prima alla terza dell'emisfero boreale, di entrambi dell'emisfero nord e del continente americano (in concorrenza con Città del Messico e San Paolo). New York è anche stimata come quattordicesima città più popolata al mondo, tra le città africane di Kinshasa e Lagos, nonché la più popolosa città anglofona del mondo.",ita
"Eleito bispo de Coutances em 2 de setembro de 1444. Legado papal na Inglaterra, em 1447. Transferido para a Sé de Pavia em 3 de outubro de 1453. Legado papal dos papas Nicolau V e Calisto III na Germânia, intervindo nas dietas de Ratisbona, em abril de 1454 e Frankfurt, em outubro de 1454, sua principal incumbência era de promover a guerra contra os turcos. Em 8 de setembro de 1455, ele estava com o papa na Basílica Patriarcal Vaticana para a cerimônia da partida da Cruzada. Legado ante o Imperador Frederico III em 1456. Ele foi promovido ao cardinalato a pedido do duque de Milão, Francesco Sforza.",por
"Au travers de fouilles conduites avec les habitants, de reconstruction de baraques, d'installations sonores, cartes, dessins et interviews, les différents projets constituant Le Camp des Juifs explorent l'histoire et l'architecture du camp de transit Le Grand Arénas. Le camp fut construit en 1945 près de Marseille par l'architecte Fernand Pouillon afin de réguler les mouvements de population d'après-guerre. Dans les années cinquante, il servit de camp de transit pour les Juifs des pays Arabes et les rescapés de la Shoah. Par la suite, on y logea les travailleurs immigrés venant du Maghreb ainsi que des groupes dits marginaux. Le camp fut détruit dans les années soixante. Ilana Salama Ortar a publié le livre Le Camp des Juifs en 2005, avec des textes de Yona Fischer, Zvi Efrat et Sophie Wahnich.",fra
"Poteri da sacerdotessa: è in grado di effettuare riti, incantesimi ed esorcismi di vari tipi, in grado di sconfiggere nemici di immenso potere.",ita
"Una hembra de ácaro del queso puede poner hasta 800 huevos durante su vida, a una media de entre 20 a 30 por día. El ciclo completo de huevo a ácaro adulto dura 10 días a temperatura ambiente.",spa
"La città di Nieuw Amsterdam passò nel 1664 sotto il dominio inglese e venne ribattezzata New York in onore di Giacomo II, Duca di York e Albany. La dominazione inglese durò (a parte una breve parentesi nuovamente sotto gli olandesi fra il 1673 e il 1674) fino all'ottenimento dell'indipendenza delle colonie, che segnò la data di nascita degli Stati Uniti d'America; questo periodo, lungo poco più di un secolo, vide un notevole sviluppo della città, che divenne un importante porto commerciale e registrò un notevole incremento della sua popolazione di origine europea, al contrario di quella indigena che declinava costantemente. Di pari passo la città venne interessata da un consistente avanzamento culturale, con la fondazione del King's College, che sarebbe divenuto più tardi la Columbia University, e lo sviluppo di un ampio dibattito intorno al principio della libertà di stampa. Non mancarono tuttavia momenti di tensione, come alcune ribellioni degli schiavi afroamericani nel 1712 e nel 1741, che si conclusero con numerose vittime e altrettanto numerose condanne a morte.",ita
"Determinarea fazei - Distanța satelit-receptor este împărțită într-un număr întreg de lungimi de undă și o fracțiune de lungime de undă. Această metodă necesită utilizarea unui receptor capabil să determine această valoare. Este mult mai precisă (10-20 mm), dar necesită o staționare de cel puțin 10 minute într-un punct, timp în care receptorul trebuie să fie absolut imobil și să nu fie perioade fără semnal GPS.",ron
"Do tempo do rei assírio Assurbanípal (século VII a.C.) são as mais antigas efemérides escritas que nos chegaram. Isto mostra que, à época, o conhecimento dos ciclos dos planetas era suficiente para permitir elaborar tábuas de seu movimento.",por
"Adele Galli nacque a Torino nel 1870, figlia di Giuseppe Galli e di Annetta Glena. Compì gli studi universitari presso l’Università di Torino sotto la guida di Arturo Graf. Fu poi insegnante di letteratura italiana presso l'Istituto Margherita di Savoia di Torino.",ita
"José María Montalvo de la Cantera, V conde del Castillo, VII Marquesado de San Felipe y Santiago, IV conde de Casa Montalvo. Perdió sus derechos judicialmente a favor de:",spa
"El club disfrutó de un memorable FA Cup llevada a cabo en 1988 en la que entró en la conciencia nacional. Introdujo en la competencia en la cuarta ronda de clasificación, venciendo a Walton & Hersham, a Dagenham y a Aylesbury Unidos para establecer una tercera ronda de adecuado en Primera División, Coventry City, que había ganado el trofeo de . hace 18 meses.En un juego memorable, Sutton ganó 2-1 con goles de Tony Rains y Hanlan Mateo, se unió a un pequeño número de clubes de la Liga-no para vencer a oponentes de primera división en la competencia.",spa
"Quand l'Église perd son âme - Réflexions sur les erreurs, fautes et péchés commis au nom de l'Église au cours de son histoire, Fidélité Eds, 2011",fra
"Na virada do século XIX para o século XX, período em que muitas monarquias europeias foram extintas, as pompas e símbolos associados à nobreza caíram em desuso e se tornaram até certo ponto objeto de ridículo. Por outro lado, em alguns domínios a heráldica sobreviveu sem grandes traumas às transformações republicanas, como na armaria eclesiástica, cívico-estatal e institucional, que de fato ganharam um novo impulso no século XX, disseminando-se por todo o mundo.",por
"Setenta e seis equipes participam da Liga 2010-11, sendo de cinquenta e duas nações diferentes. As vagas de cada país (com exceção de Liechtenstein, que não organiza uma liga nacional de futebol) são atribuídas de acordo com suas colocações nos Coeficientes da UEFA.",por
"Amina Boutellis, Laurent Abi-Rached, Didier Raoult. The origin and distribution of human lice in the world. Review. Infection, Genetics and Evolution 23 (2014), 209-217.",ron
"Tipo de material – material com viscosidade maior, mais difícil será o preenchimento da cavidade, portanto será preciso uma pressão maior para fazer o material fluir e preencher a cavidade do molde.",por
"La bataille d'Arretium s'inscrit dans une succession de conflits entre Romains et tribus gauloises de Gaule transalpine et de Gaule cisalpine qui tentent de s'étendre en Italie septentrionale. La bataille prend place indirectement dans la conquête romaine de l'Étrurie. Elle oppose en 284 ou 283 av. J.-C. une armée de la République romaine à diverses tribus des Sénons. Les Romains essuient une lourde défaite durant laquelle leur général Lucius Caecilius Metellus Denter est tué. Malgré ce revers, les Romains parviennent à reprendre la situation en main, repoussent les Gaulois et imposent leur suprématie sur l'Étrurie, mais cela nécessite plusieurs années de campagnes supplémentaires.",fra
"Le parc est ouvert aux randonneurs à pied ou à cheval, ainsi qu'aux alpinistes et aux spéléologues. Il existe plusieurs itinéraires prisés des touristes :",fra
"Su principal aporte fue la observación de los capilares, comunicaciones arterio-venosas del pulmón y ramificaciones bronquiales, recogida en su obra De Pulmonibus (1661).",spa
"Cain si è diplomato alla Kofa High School, dove stabilì il record di 110-10 in quattro anni di lotta, comprese due vittorie nella ""5A Arizona Wrestling Championship"". Cain ha anche giocato a football per tre anni. L'ultimo anno è stato capitano sia della squadra di lotta che di quella di football.Dopo aver preso il diploma alla Kofa, Cain si iscrive allo Iowa Central Community College, dove pratica lotta per un anno e vince il Campionato Nazionale NJCAA.",ita
"Hoffmann lavora alacremente alle rappresentazioni teatrali in una Dresda militarmente occupata e colpita da penurie e malattie contagiose. Il 13 luglio informa Friedrich Speyer che fino a quel momento sono state date dalla compagnia di Joseph Seconda circa dieci rappresentazioni con relative repliche, aggiungendo però che il 5 di giugno il direttore ha chiuso il teatro per via delle frequenti scaramucce tra francesi e prussiani; la compagnia decide allora di continuare a lavorare autonomamente e riesce ad allestire con successo due rappresentazioni. Il successivo 8 di settembre Hoffmann scrive a Kunz che il teatro è di nuovo chiuso da due settimane. Queste interruzioni del suo lavoro con la compagnia gli consentono peraltro di dedicare maggior tempo alla letteratura e di programmare la futura pubblicazione dei Fantasiestücke.",ita
"Dictionnaire d'histoire culturelle de la France contemporaine, avec Christian Delporte et Jean-François Sirinelli, PUF, Quadrige dicos poche, Paris, 2010",fra
"25 august: Regizorul ucrainean Oleg Sențov, care s-a opus anexării Crimeii la teritoriul rus, a fost condamnat pentru „terorism” la 20 de ani de închisoare de un tribunal din sudul Rusiei.",ron
"« En 1895, dans le Paris républicain, lors d’un banquet, Honoré Beaugrand, ex-maire de Montréal et directeur d’un grand quotidien de cette ville, La Patrie, célèbre la France, mère patrie des Canadiens français. L’ambassadeur de Grande-Bretagne lui demande en souriant ce qu’il fait de l’Angleterre. Beaugrand lui répond : “ C’est ma belle-mère. ” » — Michel Lapierre.",fra
"En las comunidades pobres, cada boca adulta que alimentar se vuelve una carga continua. El arreglar un matrimonio de una hija, dicen los académicos,[52]​ es una forma de reducir este problema. La pobreza, entonces, es un conductor de los matrimonios arreglados.",spa
"O velho campo do Iguaçu já existia, desde a época da fundação do clube, em 1919, como um campo aberto e sem as características de um estádio. Em 1958, houve a construção de arquibancadas e foi inaugurado como o Estádio Egidio Pietrobelli, num confronto com o rival, o Trieste Futebol Clube.",por
"În localitatea Oloșag există o biserică cu hramul „Adormirea Maicii Domnului”, care dateaza din secolul XVIII și care este monument istoric. În parcul din centrul satului există o cruce votivă cu inscripții slavone care, de asemenea, este monument istoric.",ron
"En febrero de 2013, fue traspasado a los Milwaukee Bucks junto con Ish Smith y J.J. Redick a cambio de Beno Udrih, Doron Lamb y Tobias Harris.[3]​ En julio de 2013, los Milwaukee Bucks no hacen efectiva la extensión de su contrato y decide acordar jugar en los Atlanta Hawks.",spa
"Căutarea cometelor nu este complicată, dar necesită multă perseverență și mai ales un cer curat. Ele pot fi găsite mai ales în zona vestică a cerului la 2-3 ore după apusul Soarelui și în zona estică cu 2-3 ore înainte de răsăritul acestuia.",ron
"Come singolo è stato un successo enorme (è rimasto in classifica per 10 settimane), i Creatures hanno anche fatto un'apparizione a Top of the Pops della BBC.",ita
"Urgo Laboratories este o companie farmaceutică din Franța specializată în produse de prim ajutor. Compania, înființată în 1890 la Dijon, Franța, ca o afacere de familie, este membră a Grupului Viva Santé, de asemenea, o afacere de familie, care în 2008 a generat o cifră de afaceri de 500 de milioane de euro. Urgo este prezentă în peste 80 de țări din întreaga lume.",ron
Le premier catalogue de la nouvelle galerie est publié en 1820 sous le titre Explication des ouvrages de peinture et de sculpture de l'école moderne de France exposée le 24 avril 1818 dans la galerie royale du Luxembourg.,fra
