6838127	ron	Dacă aceste tendințe vor continua, persoanele în vârstă de 65 de ani sau cele care au mai mult, vor reprezenta un sfert din populație în următorii 30 de ani.
6838145	ron	Nu este în afara tuturor posibilităților.
6838415	ron	Măsurile preventive sunt mult mai eficiente decât tratamentul concret.
6838417	ron	El era un om puternic, domnule, perspicace, practic, și la fel de lipsit de imaginație ca și mine.
6838419	ron	Înainte de apariția jocurilor video, copiii jucau văcarii și indienii.
6838422	ron	De obicei, ceramica ia naștere într-o cultură după apariția agriculturii.
6838424	ron	Tribul nu a fost încântat de venirea pacificatorului.
6838425	ron	Apariția monedei euro este reperul noului mileniu.
6838427	ron	Înainte de apariția antibioticelor, medicii aveau tratamente eficiente doar pentru un număr limitat de boli.
6840310	ron	Tom crede ca planul ar putea avea efecte nedorite.
6840313	ron	Să ne amintim că un om din acest stat a fost cel care a purtat pentru prima dată banner-ul Partidului Republican la Casa Albă, un partid fondat pe valorile autonomiei și libertății individuale și unității naționale.
6840314	ron	Ce realizare!
6840315	ron	Este o realizare măreață!
6840317	ron	Asta a fost cea mai mare realizare a noastră.
6840318	ron	A fost o realizare minunată.
6840320	ron	Ești lipsit de imaginație.
6840322	ron	Ești lipsită de imaginație.
6840323	ron	Tom este lipsit de imaginație.
6840326	ron	Uneori ești atât de lipsit de imaginație.
6840341	ron	Tom este șovăitor.
6840343	ron	Tom pare șovăitor.
6840345	ron	Tom era reticent în a pleca.
6840349	ron	Ea este reticentă în a se căsători cu el.
6840350	ron	Înscrierea va fi gratuită.
6840351	ron	Înscrierea mea este săptămâna aceasta.
6840352	ron	Este curat.
6840354	ron	Călătoria în Finlanda ar fi atât de uimitoare. Am auzit că este un loc frumos, plin de oameni minunați, cu păduri nesfârșite și lacuri curate.
6840355	ron	Ploaia este un fenomen neobișnuit în această parte a țării.
6855801	ron	Ce ai întrebat?
6856226	ron	În Japonia nu există lacuri mai mari ca lacul Biwa.
6856228	ron	Ok, în ce problemă ai vrea să-ți dau sfaturi?
6856229	ron	Tom este o persoană foarte generoasă.
6856230	ron	Știam că nu ți-ai dori să mergi la Boston cu Tom.
6856231	ron	Tatăl meu este ocupat.
6856234	ron	Sper ca Tom să capete șansa.
6856236	ron	Această ciupercă nu este comestibilă.
6856237	ron	Poate că Tom și Mary ar trebui să mănânce împreună.
6856239	ron	Asta chiar pare a fi problema.
6856240	ron	Plantele trebuie să fie udate.
6856241	ron	Asta l-a surprins pe Tom.
6856243	ron	Tom are trei unchi în Boston.
6856244	ron	Sunt chiar aici în bucătărie.
6856245	ron	Tom este fratele tău, nu-i așa?
6856246	ron	Cred că s-a întâmplat ceva cu Tom.
6856248	ron	Tom crede că Mary ar fi geloasă.
6856249	ron	Te rog vino când îți convine.
6856253	ron	Ea a avut un mare atașament pentru acea casă veche.
6856254	ron	Se vede mult mai bine pe un ecran mare.
6856255	ron	Ei mi-au luat câinele.
6856256	ron	Fără îndoială că el este fiul tău.
6856258	ron	Tom și Mary i-au spus lui John că nu erau obosiți.
6856262	ron	Am angajat un avocat bun pentru Tom.
6856265	ron	Voi întreba în jur.
6856268	ron	Nu știam că Tom poate găti așa bine.
6856271	ron	Ea ținea o floare în mână.
6856273	ron	Ai trebui să discuți direct cu Tom.
6856274	ron	Te vei căsători cu ea?
6856276	ron	Ce culoare are mărul?
6856277	ron	Mary a spus că și ea cântă la flaut.
6856611	ron	Eu fac naveta cu trenul.
6856612	ron	Eu fac naveta cu autobuzul și cu trenul.
6856613	ron	Tom este grijuliu.
6856614	ron	Tom este o persoană foarte grijulie.
6856615	ron	Tom este o persoană foarte gânditoare.
6856617	ron	O voi susține.
6856618	ron	Îl voi susține.
6856620	ron	Susțin din toată inima această decizie.
6856623	ron	Cu siguranță nu aprobăm acest lucru.
6856629	ron	Faceți apel la curajul dumneavoastră și spuneți adevărul.
6856631	ron	Cât timp ar trebui să fiarbă sosul?
6856634	ron	Situațiile tensionate încep să mocnească între Sami si Layla.
6856637	ron	Tom este perspicace.
6857391	ron	Am dinți strâmbi.
6857392	ron	Să mergem să vedem un film.
6857393	ron	Ar trebui să-l lași pe Tom să plece.
6857394	ron	Londra este printre cele mai mari orașe ale lumii.
6857395	ron	Lasă-mă să-ți arăt unde să pui asta.
6857396	ron	Nu am fost eu cel care ți-a spus asta.
6857397	ron	Regele a avut o domnie lungă și prosperă.
6857398	ron	Este incredibil câtă treabă a mai făcut!
6857399	ron	La ce oră te trezești dimineața?
6857400	ron	Tu pari a fi terminat.
6857401	ron	Tom era un inginer de cale ferată.
6857402	ron	Picioarele noastre s-au atins.
6857403	ron	Tom probabil va fi acasă luni.
6857404	ron	Răufăcătorii tot timpul gândesc cele mai rele lucruri despre alții.
6857405	ron	Viața fără iubire este fără sens.
6857406	ron	Am avut un coșmar noaptea trecută.
6857407	ron	Am avut un vis urât noaptea trecută.
6857408	ron	Fiica ei poate să spună multe poezii.
6857409	ron	Citește cât mai mult posibil.
6857410	ron	Să nu-mi mai vorbești.
6857411	ron	Lui Tom nu îi place să se repete.
6857412	ron	Am întrebat de ea.
6857413	ron	Tom probabil a avut dreptate despre asta.
6857414	ron	Nu i-am văzut pe Tom și pe Mary făcând asta.
6857415	ron	Cauza incendiului nu este cunoscută.
6857416	ron	Eu pun bani deoparte pentru bătrânețe.
6857417	ron	Am crezut că acesta era un spital.
6857418	ron	Asta nu este unt. Este margarină.
6857419	ron	Acesta este exemplul perfect.
6857420	ron	Ce a făcut Tom chiar acum?
6857421	ron	Tom și Mary mi-au spus că doreau să predea franceză.
6857423	ron	Operația este periculoasă?
6857424	ron	Operația este riscantă?
6857425	ron	Autobuzul s-a oprit brusc în mijlocul străzii.
6857426	ron	Soția lui a fost ucisă într-un accident.
6857427	ron	Herman Melville este unul dintre scriitorii mei favoriți.
6857429	ron	Ea a lucrat cu grijă.
6857430	ron	Tom este foarte deștept.
6857431	ron	Tom nu va fi la conferință.
6857432	ron	Am câștigat?
6857434	ron	Marea problemă cu Tom este că nu are simțul umorului.
6857436	ron	Cum se zice la această floare în franceză?
6857438	ron	Păzește-te de hoți pe aici.
6857439	ron	Ar fi bine să nu vorbești.
6857441	ron	Privește de la fereastră.
6857442	ron	Tom s-a gândit la toate.
6857446	ron	Tom vorbește franceză mai bine decât tine.
6857447	ron	Care este locul tău preferat de vacanță?
6857448	ron	Când este ultima dată când ai dormit mai mult de zece ore?
6857527	ron	Porumbeii pot găsi drumul spre casă cu ajutorul câmpului magnetic al Pământului.
6857528	ron	Stelele strălucesc pe cer.
6857530	ron	Doar spune-mi ce dorești să fac.
6857531	ron	M-am mutat.
6857535	ron	Nu-i acorda atenție.
6857537	ron	Nu-l băga în seamă.
6857538	ron	Adu-mi și mie una.
6857540	ron	Prosopul este uscat.
6857541	ron	Tom a fost bătut serios.
6857542	ron	Tom a condus înapoi la fermă.
6857543	ron	Tom nu părea beat.
6857550	ron	Îmi actualizez blog-ul în fiecare lună.
6857551	ron	Tom trebuie să fie primul.
6857553	ron	Tom a mers la supermarket.
6857554	ron	Tom a devenit foarte suspicios.
6857555	ron	El este un prieten apropiat al fratelui meu.
6857557	ron	Noi am avut ședințe.
6857559	ron	Această carte se vinde bine în Japonia.
6857560	ron	Când ți-ai dat seama că-ți lipsește portofelul?
6857561	ron	Tom și Mary mi-au spus că erau în Boston.
6857563	ron	Untul este făcut din smântână.
6857564	ron	Nu mă trezi.
6857565	ron	Asta este una din sarcinile mele zilnice.
6857566	ron	Nu-mi place să înot.
6857568	ron	Trebuie să lucrez luni.
6857569	ron	Închide sertarul.
6857570	ron	Eram pe cale să rămânem fără mâncare și apă.
6857575	ron	Tom poate citi foarte bine.
6857576	ron	Am rămas în picioare.
6857578	ron	Sami nu poate face nimic cum trebuie.
6857580	ron	Am muncit ore suplimentare.
6857582	ron	Ar trebui să- spun lui Tom că nu-mi place slujba.
6857584	ron	Ce importanță mai are?
6857586	ron	Nu este o coincidență.
6857588	ron	Nu-mi amintesc de nimeni care să-l cheme Tom.
6857589	ron	Nu știam de unde să încep.
6857592	ron	Suntem destul de încrezători.
6857597	ron	Tom este destul de pregătit.
6857599	ron	Nu te-ar deranja să aștepți încă puțin.
6857600	ron	Nu-mi place gustul.
6857601	ron	Pisica este pe preș.
6857603	ron	Tom este mai puternic decât mine.
6857604	ron	Tom a înscris primul gol.
6857605	ron	Toți știu.
6857606	ron	Este o dictatură.
6857607	ron	Mă întreb ce-l îngrijorează pe Tom.
6857609	ron	Trebuie să fii îndrăzneț!
6857615	ron	A observat că acest medicament părea a inhiba creșterea bacteriană.
6857616	ron	A observat că acest medicament părea să împiedice creșterea bacteriană.
6857621	ron	Apele oceanelor devin mai calde și mai acide, afectând în mare măsură circulația oceanelor, chimia, ecosistemele și viața marină. În plus, apele acide inhibă formarea scoicilor, scheletelor și recifelor de corali.
6857622	ron	De obicei, nu sunt atât de neîndemânatic.
6857624	ron	Ei sunt o adunătură de proști și de cretini lacomi.
6857626	ron	El a fost un om indolent, care a trăit doar ca să mănânce, să bea și să joace cărți.
6857627	ron	El a fost un om leneș, care a trăit doar ca să mănânce, să bea și să joace cărți.
6867524	ron	Gramatica este o știință empirică, nu una teoretică.
6867526	ron	Deocamdată nu s-au făcut cercetări empirice pe această temă.
6867529	ron	Datele empirice rezultate din acest experiment, par a fi în concordanță cu ipotezele teoretice.
6867549	ron	Anumite mirosuri pot declanșa cu ușurință amintiri din copilărie.
6867553	ron	Are un defect.
6867554	ron	Este o greșeală de design.
6867557	ron	Sugerați că este un defect de proiectare?
6867560	ron	Sugerezi că este un defect de proiectare?
6867563	ron	Nu găsesc nici un cusur în legătură cu teoria ei.
6867566	ron	Întotdeauna a existat o anumită fricțiune între Tom și Mary.
6867571	ron	Puteți justifica această afirmație?
6867572	ron	Poți justifica această afirmație?
6867574	ron	Sami nu va fi capabil să justifice acel alibi.
6867575	ron	Procurorii în instanță trebuie să-și justifice afirmațiile pentru a demonstra că un suspect este vinovat.
6867585	ron	Criza a fost cea care a condus la Tratatul de Neproliferare Nucleară din 1968.
6867586	ron	Proliferarea utilizării internetului a dat naștere unei noi generații de tineri.
6871419	ron	Urăsc păianjenii.
6871422	ron	Noi detestăm violența.
6871423	ron	Detestăm violența.
6871428	ron	Persoanele cu dizabilități fizice detestă să fie compătimite.
6871442	ron	Am tendința de a amâna.
6871457	ron	Cursul durează două săptămâni.
6871461	ron	Ne luăm o vacanță de două săptămâni.
6871463	ron	Am stat în Londra timp de două săptămâni.
6871464	ron	Am rămas în Londra două săptămâni.
6871465	ron	Am stat în Londra două săptămâni.
6871466	ron	Îl cunoaște doar de două săptămâni.
6871475	ron	Este o moștenire de familie.
6871476	ron	Acest colier este o moștenire de familie.
6871565	ron	Este o moștenire de familie. A fost în familia mea de generații întregi.
6871567	ron	Ea a încercat să simuleze indiferența.
6871568	ron	Este inutil să simulezi o boală.
6871777	ron	Tom se confruntă cu o dilemă.
6871778	ron	Problema voinței libere este o enigmă caustică a religiei.
6871779	ron	Statul vă poate lua copiii dacă vă consideră o mamă nepotrivită.
6871780	ron	Statul îți poate lua copiii dacă te consideră o mamă nepotrivită.
6871781	ron	Acea persoană m-a întrebat cine sunt, dar nu am considerat necesar să îi răspund.
6871832	ron	Lucrăm la un plan de urgență.
6871834	ron	Există o continuare.
6871836	ron	Războiul este continuarea politicii prin alte mijloace.
6871837	ron	Copiii sunt transferul nostru, viitorul nostru, continuarea vieții oamenilor.
6871838	ron	Cercetarea spațială este necesară pentru propagarea și continuarea speciei umane.
6871848	ron	Tom pare chinuit de remușcări.
6872285	ron	Nu pot identifica problema.
6872286	ron	Nu pot spune exact ce a mers prost.
6872287	ron	Acest lucru este ciudat.
6872611	ron	Imediat ce discuția s-a încheiat, am plecat imediat de la birou.
6878170	ron	Aparențele înșală.
6878172	ron	Nu mă înșela.
6878174	ron	Nu-l înșela.
6878175	ron	Nu te voi înșela niciodată.
6878180	ron	Nimic nu m-ar ispiti să-l înșel.
6878182	ron	Nimic nu m-ar tenta să-l înșel.
6878183	ron	Nu am vrut să te înșel.
6878186	ron	El ar fi ultimul care te-ar înșela.
6878187	ron	El ar fi ultimul care te-ar păcăli.
6878188	ron	El știe foarte bine cum să înșele oamenii.
6878189	ron	El știe foarte bine cum să amăgească oamenii.
6878192	ron	Nu mă induce în eroare.
6878193	ron	Nu vreau să te induc în eroare.
6878194	ron	Viața nu este statică.
6878196	ron	Populația acestui oraș a fost statică în ultimii zece ani.
6878197	ron	Trebuie să-ți justifici comportamentul.
6878198	ron	Trebuie să dai explicații pentru absența ta.
6878201	ron	Poate da el explicații pentru fapta sa?
6878203	ron	Cum explici absența ta?
6878205	ron	Poți să dai explicații pentru toți banii pe care i-ai cheltuit?
6878207	ron	Poți să dai explicații în legătură cu toți banii pe care i-ai cheltuit?
6878209	ron	Aceasta nu este o performanță obținută cu ușurință.
6878211	ron	Stația spațială internațională este o realizare remarcabilă de inginerie.
6878217	ron	Dacă luați la vrac este cu 20% mai ieftin.
6878221	ron	Puteți economisi o grămadă de bani dacă cumpărați în vrac.
6878224	ron	Cultura franceză continuă să se bucure de un mare prestigiu.
6878225	ron	Problema afectează prestigiul școlii noastre.
6878227	ron	Cantoneza este dialectul de prestigiu al grupului Yue.
6878229	ron	Asemănarea era izbitoare.
6878234	ron	Exista o asemănare izbitoare între ele.
6878236	ron	Exista o asemănare izbitoare între ei.
6878366	ron	Acest lucru ar putea avea consecințe grave.
6878367	ron	Decizia guvernului a avut implicații importante.
6878368	ron	Acea decizie va avea consecințe profunde și grave.
6878369	ron	Aceste politici au consecințe profunde pentru geopolitica regiunii.
6881812	ron	Va trebui să muncesc peste program în fiecare zi săptămâna viitoare.
6881813	ron	Nu vreau să trăiesc singur.
6881814	ron	Am nevoie de alt motiv?
6881815	ron	Tom și-a închis nasturii la cămașă și și-a pus cravata.
6881816	ron	Tom s-a uitat drept în ochii mei.
6881817	ron	Prietenii tăi te așteaptă.
6881818	ron	Tom este mult mai tânăr ca Mary.
6881819	ron	Știu ce crezi despre mine.
6881822	ron	Tom știa cine încerca să-l omoare.
6881824	ron	Sunt cel mai bun.
6881826	ron	Am încercat să te avertizez.
6881827	ron	Grădinarul arde frunze uscate în curtea din spate.
6881828	ron	Tocmai am venit de la secția de poliție.
6881829	ron	I-am spus lui Tom că nu doream să merg.
6881830	ron	Tom a lipsit de la școală astăzi.
6881831	ron	Nu am fost jenat.
6881832	ron	De ce te-am ajuta?
6881834	ron	Va fi un sfârșit de săptămână distractiv.
6881835	ron	John doarme pe canapea.
6881837	ron	Tom va fi la petrecere diseară.
6881838	ron	Cum ai intrat? Ai avut cheie?
6881954	ron	El este foarte romantic!
6881955	ron	Fiul tău este aici?
6881956	ron	Luna de miere s-a terminat.
6881957	ron	Trăim într-o simulare pe calculator?
6881958	ron	Tom a spus că se va gândi dacă să facă asta.
6881959	ron	N-am avut timp să mă relaxez.
6881960	ron	Mary este periculoasă, nu-i așa?
6881961	ron	Tom va fi probabil ocupat luni.
6881990	ron	Voi întreba când va ajunge trenul.
6881992	ron	El a decis să se specializeze în fizică la facultate.
6881993	ron	Progresul civilizației este foarte rapid.
6881996	ron	Niciodată să nu-i deschizi ușa.
6881997	ron	Chiar mă ameninți?
6881999	ron	Tom și-a curățat ochelarii.
6882002	ron	Tom detestă aceste lucruri.
6882004	ron	Este o greșeală aici.
6882006	ron	Cred că ai vorbit cu ea.
6882007	ron	Doar las-o un moment.
6882008	ron	Cum s-au întâmplat toate acestea?
6882012	ron	Tom nu s-a plâns niciodată de frig.
6883077	ron	Sami avea o înclinație pentru cuțite.
6907067	ron	Întrebările tale devin din ce în ce mai profunde.
6907068	ron	Întrebările voastre devin din ce în ce mai profunde.
6908925	ron	Cred că va fi o zi frumoasă.
6908927	ron	El și-a tras fermoarul la geacă.
6908928	ron	Îi voi suna mâine când voi veni acasă.
6908930	ron	Nu fi așa de strict cu tine însuți.
6908931	ron	Trebuie să găsim reguli care merg.
6908932	ron	Aș prefera o ramă simplă la acești ochelari.
6908934	ron	Sunteți toți fericiți?
6908935	ron	Tom își liber o săptămână.
6908936	ron	Presupun că mi-ai citit raportul.
6908937	ron	Cred că poate Tom are nevoie de mine.
6908939	ron	Mai stau pentru încă trei săptămâni.
6908941	ron	Tom a început să se simtă somnoros.
6908942	ron	Îl pun pe Tom pe listă.
6908943	ron	Tom a spus că o va rezolva.
6908944	ron	Tom are nevoie să împrumute o umbrelă.
6908946	ron	Tom crede că nu trebuie să facă asta.
6908947	ron	Tom a obținut o slujbă ca profesor.
6908949	ron	Care este motorul tău de căutare altul decât Google pe care îl preferi?
6908951	ron	Este o clădire din piatră cenușie.
6908953	ron	Nu-i datorezi nimic.
6908955	ron	Nu-i ești dator cu nimic.
6908956	ron	Ne pare rău pentru ceea ce am făcut.
6908965	ron	Tom ar trebuie să mai iasă și să se distreze.
6908966	ron	Ei l-au privat pe criminal de drepturile sale.
6908968	ron	Ea a refuzat să facă ce doreau ei.
6908970	ron	Locuiești singur?
6908974	ron	Dacă vrei să-ți odihnești mintea și să te relaxezi acasă, mai întâi nu te gândi la treburile de la serviciu.
6908975	ron	În sfârșit , a rezolvat problema.
6908977	ron	I-am promis lui Tom că nu vom face asta.
6909000	ron	Ignoră-l pur și simplu.
6909001	ron	Câteodată mergem la pescuit.
6909020	ron	Nu am făcut nici asta.
6909023	ron	Lasă-ți valiza aici.
6909024	ron	Războiul pare iminent.
6909025	ron	Tom le-a spus tuturor că este în siguranță.
6909027	ron	Este deja 2:30 și Tom și Mary nu sunt încă aici.
6909028	ron	Lui nu-i plac portocalele.
6909030	ron	De fapt, Tom nu are asigurare.
6909031	ron	Te voi susține.
6909033	ron	Voi doi veniți cu mine.
6909035	ron	Castorii pot tăia copaci cu dinții lor.
6909037	ron	Anne s-a repezit în bucătărie.
6909614	ron	Trebuie să curățăm zăpada de pe acoperiș.
6909615	ron	Bunica mea și-a rănit piciorul căzând.
6909616	ron	Nu se putea face nimic, decât să așteptăm.
6909617	ron	Sunt destul de sigur că am făcut lucrul potrivit.
6909618	ron	Chiar acum, nu-mi doresc decât să plâng.
6909619	ron	Mă simt grozav astăzi.
6909620	ron	Sami a luat o valiză.
6909621	ron	Te rog lasă-i pe Tom și pe Mary să facă orice doresc.
6909622	ron	Tom și Mary nu au spus când se vor întoarce.
6909623	ron	Tom și Mary știu cât de mult îi iubesc.
6909624	ron	Tom a spus că nu se va mai întoarce aici.
6909625	ron	Pot să-i pun lui Tom niște întrebări?
6909626	ron	Presupun că nu sunt la fel de inteligent ca tine.
6909627	ron	Se pare că tu mă cunoști, dar eu nu.
6909629	ron	Nu îndrăznesc să mă întorc.
6909631	ron	Ce căutau aici?
6909632	ron	Poți să faci asta în treizeci de minute?
6909633	ron	Tom și Mary păreau OK?
6909634	ron	Să începem după ce el se întoarce acasă.
6909635	ron	El a fost lovit de o mașină și a murit instantaneu.
6909636	ron	Am auzit că te-ai descurcat bine la examen.
6910834	ron	Îmi pare rău că te deranjez.
6910836	ron	Să faci asta nu ar fi ușor.
6910837	ron	Ei trebuie să fie morți.
6910838	ron	Trebuie să dau un telefon.
6910839	ron	Deja am ales.
6910840	ron	Asta a fost înțelegerea.
6910841	ron	Drumul este închis pe o perioadă nedeterminată.
6910842	ron	Cum te-ai rănit așa de grav?
6910843	ron	Orice mic ajutor e bun.
6910844	ron	Asta îți dorești?
6910845	ron	Ești ocupat vineri noaptea?
6910846	ron	Mesajul este scris în franceză.
6910847	ron	Ei își apărau patria împotriva invadatorilor.
6910850	ron	Nu vreau să fac o greșeală.
6910851	ron	Lacul este mare.
6910852	ron	El nu mă poate opri.
6910854	ron	De ce te strâmbi?
6910855	ron	Tom se grăbește.
6910856	ron	Prăjitura miroase bine.
6910862	ron	Urșii polari trăiesc în zona Arctică.
6910863	ron	Vorbește mai rar ca să te înțelegem.
6910865	ron	Din ce în ce mai mulți oameni au calculatoare acasă.
6910866	ron	Ridică arma.
6910867	ron	Tom spune că asta nu se va întâmpla.
6910871	ron	Câinele a mirosit bățul.
6910872	ron	Încă îmi mai doresc să fiu cu tine.
6910874	ron	Tom cântă la chitara aproape la fel de bine ca Mary.
6910875	ron	Tom a spus că nu este sărac.
6910876	ron	Tom știa că sunt obosit.
6910877	ron	Din căpșuni s-a făcut gem.
6910878	ron	Intrarea este liberă.
6910879	ron	Îmi caut ochelarii.
6910880	ron	Mă uit după ochelari.
6910881	ron	Cum s-a rănit Tom?
6910882	ron	I-ai spus lui Tom cât de mult te-ai distrat?
6910884	ron	Cine câștigă?
6910885	ron	Este doar un joc.
6910886	ron	Tom s-a decis că vrea să locuiască în Boston.
6910887	ron	Nu-mi e rușine.
6910888	ron	Nu îmi este rușine.
6910889	ron	Nu pune întrebări, doar vino cu mine.
6910890	ron	Aici este locul în care se petrece totul.
6910891	ron	L-am întrebat pe Tom unde mi-aș putea parca mașina.
6910892	ron	Tom are o durere grozavă de cap.
6910893	ron	Tom are o durere groaznică de cap.
6910894	ron	Tot ce am nevoie este o pauză.
6910895	ron	Nu am rămas fără apă încă.
6910896	ron	Se poate ca Tom să fi fost ucis?
6910897	ron	Tom nu era timid.
6910898	ron	Un vultur plana sus pe cer.
6910899	ron	Nu-mi pot aminti codul secret.
6910900	ron	Am ezitat doar un pic.
6914635	ron	Ai spart-o.
6914642	ron	El este cel mai fericit om de pe Pământ.
6914644	ron	Gărzile nu i-au văzut.
6914645	ron	Paznicii nu i-au văzut.
6914646	ron	Mă simțeam rău.
6914647	ron	Am coborât scările.
6914648	ron	Această masă ocupă prea mult spațiu.
6914650	ron	El renovează case vechi în Spania.
6914651	ron	Cine a fost aici?
6914655	ron	Sfatul său este foarte util.
6914656	ron	Sunt aproape gata.
6914659	ron	Poți s-o aduci din nou la viață?
6914661	ron	Tom nu este fericit s-o vadă pe Mary.
6914663	ron	În India, vaca este un animal sacru.
6914665	ron	Trebuie să păstrăm tradițiile familiei.
6914667	ron	Tom pare nesigur.
6914668	ron	Îmi place să gătesc.
6914670	ron	Tom s-a uitat la asta.
6914679	ron	Am o grămadă de prieteni în Australia.
6914680	ron	Și Tom și Mary au tușit.
6914681	ron	Nu am primit slujba.
6914682	ron	Ai putea, te rog, să închizi televizorul?
6914686	ron	Pot să cânt la pian?
6914688	ron	Ținta lui este să devină avocat.
6914689	ron	Mă gândeam la același lucru.
6918481	ron	Tom a găsit ușa închisă.
6918482	ron	Am fost prea ocupat să-l ajut pe Tom ca să o mai ajut și pe Mary.
6918483	ron	Tom mă face să mă simt tânăr.
6918484	ron	Japonia este cea mai bună țară din lume.
6918485	ron	Faci progrese.
6918486	ron	Știu totul despre petrecere.
6918487	ron	Spui minciuni din nou.
6918488	ron	Acum asta este amuzant.
6918489	ron	Tom spune că tu meriți o șansă.
6918490	ron	Tom este foarte intimidant.
6918491	ron	Unde se pot schimba dolarii în lire sterline?
6918492	ron	Tom a spus că Mary era slabă.
6918493	ron	Tom regretă că a lipsit de la școală.
6918494	ron	Tom te poate ajuta mai târziu, poate.
6918495	ron	Tom nu părea că este bolnav.
6918496	ron	Am crezut că Tom va fi de acord cu mine.
6918497	ron	Nu mă așteptam ca Tom și Mary să fie aici.
6969217	ron	Patruzeci de persoane au participat.
6969218	ron	Am cumpărat un bilet dus-întors.
6969219	ron	Ai cumpărat un bilet dus-întors?
6969220	ron	Un bilet dus-întors spre Birmingham, vă rog.
6969221	ron	Apreciez gestul.
6969222	ron	Acel gest este ofensator.
6969224	ron	Toți au apreciat gestul său.
6969226	ron	El gesticulează când vorbește.
6969229	ron	Folosește-ți pumnul!
6969231	ron	Tom și-a încleștat pumnul.
6977867	ron	Pe mine mă cheamă Dan.
6977878	ron	Mi-am uitat uneltele.
6979291	ron	Tu ai trei mașini.
6979292	ron	Ești un om greu de mulțumit.
6979293	ron	Rafturile erau cam goale.
6979294	ron	N-ar trebui să faci asta tot timpul.
6979295	ron	Tom a stat mai mult de trei ani în închisoare.
6979296	ron	Ce a mâncat Tom la prânz?
6979297	ron	Ei chiar nu-i plac câinii.
6979298	ron	Nu mai trebuie să muncesc.
6979299	ron	Eram gata să fac asta.
6979301	ron	Tom ar trebui să plece devreme.
6979302	ron	Am o fermă nu prea departe de aici.
6979303	ron	Toți din oraș îl cunosc după nume.
6979304	ron	Nu putem fi toți ca Tom.
6979305	ron	Am avut ceva probleme.
6979306	ron	Unde ți-ai lăsat valiza?
6979309	ron	Ar fi bine să crezi.
6979311	ron	Aurul este mai dens decât fierul.
6979312	ron	Lui Tom îi va place acest loc.
6979313	ron	Nu cred că Tom știe unde și-a parcat Mary mașina.
6979314	ron	Asta este o abordare bună.
6979316	ron	El lucrează cu mine la birou.
6981371	ron	Vreau să mor.
6981765	ron	Franceza se vorbește într-o parte a Canadei.
6981766	ron	Voi plăti dublu.
6981768	ron	Este Tom grozav?
6981771	ron	Tom nu a mai fost același după accident.
6981773	ron	Nu sunt nepăsător față de ceea ce ți se întâmplă.
6981775	ron	Eram prea timid să spun ceva.
6981777	ron	Arată mai multe detalii.
6981779	ron	Ea a venit mai devreme pentru exerciții.
6981781	ron	De ce nu încerci să pui puțină scorțișoară în cafea?
6981785	ron	Iau un taxi către gară odată sau de două ori pe săptămână.
6981787	ron	El putea să vadă că regele lui va primi șah-mat în cinci mutări.
6981790	ron	Nu văd de ce n-aș dansa.
6981793	ron	Tom spune că se așteaptă ca Mary să se întoarcă luni.
6981794	ron	Tom a plâns de mai mult timp.
6981796	ron	Tom mi-a spus că a fost bolnav.
6981803	ron	Tom a fost prins într-o mașină furată.
6981804	ron	Tom nu avea niciun ban.
6981806	ron	Tom și Mary s-au încălzit lângă foc.
6981808	ron	Ascultai, Tom?
6981810	ron	Tom a ajutat-o pe Mary să completeze formularul.
6981836	ron	Aș putea să fac asta pentru Tom.
6981838	ron	Cine arată mai bine, Tom sau Mary?
6981840	ron	Spune-mi povestea ta. Sunt numai urechi.
6981844	ron	Tom a fost aici acum un minut.
6981846	ron	El nu a putut crede în povestea ei.
6981847	ron	Tom se poartă frumos cu animalele.
6981849	ron	Erai obișnuit să faci asta des, nu-i așa?
6981851	ron	Probabil nu voi mai face asta vreodată.
6981854	ron	Este cu adevărat senin.
6981855	ron	Mă întreb dacă vom fi ocupați mâine.
6981858	ron	Ar fi trebuit să faci asta de ani de zile.
6981861	ron	De cât timp ai mașina asta?
6981862	ron	Oamenii ignoranți sunt deobicei foarte aroganți.
6981863	ron	Într-un final, el și-a recunoscut greșelile.
6981868	ron	Acest medicament nu are nici un efect secundar.
6981869	ron	Nu lăsa asta să te preocupe.
6981871	ron	Mary și-a făcut temele.
6981873	ron	Știu unde a mers Tom.
6981874	ron	Tom a deschis berea.
6981875	ron	Nu vreau să fiu nepoliticos cu ea.
6981878	ron	Chiar nu gândesc așa.
6981880	ron	Tom mi-a spus să ies din camera lui.
6981881	ron	Tom a explicat situația lui Mary.
6981882	ron	Să începem din nou.
6981883	ron	Ia în considerare alternativele.
6981884	ron	Poți să-mi dai cheia aia?
6981886	ron	Tom a fost și el prezent la întâlnire.
6981887	ron	I-am spus lui Tom că Mary știe franceză.
6981888	ron	Cu desăvârșire interzis.
6981889	ron	Să înceapă petrecerea.
6981892	ron	Era tare ca piatra.
6981893	ron	El a intrat în camera lor.
6981894	ron	Asta este cea mai interesantă carte pe care am citit-o vreodată.
6981895	ron	Ploaia te deprimă, nu-i așa?
6981939	ron	Copiii au nevoie de mult somn.
6981940	ron	Sunt deja plictisit.
6981941	ron	Îmi pare rău. Nu mi-am dat seama că era așa de serios.
6993120	ron	El chiar este în formă bună.
6993122	ron	În sfârșit am absolvit liceul.
6993123	ron	Sărută-l.
6993127	ron	Aș fi recunoscător pentru orice ajutor pe care mi l-ai putea oferi.
6993128	ron	Tom este sigur că Mary mințea.
